Energia,Ao_vivo,Tempo,Falado,Orgânico,Instrumental,Compasso,Dançabilidade,Tom,Duração,Força,Positividade,Modo,Tipo,Music_id,Playlist_name,Album_name,Artista,Music_name
"0,596","0,111","79,36","0,0334","0,439","0,00000984",4,"0,508",4,264547,"0,353427224366274","0,4",0,audio_features,5fpEDGQX0Ah3utGnFYulQZ,Happy,Every Kingdom,Ben Howard,Keep Your Head Up
"0,936","0,161","112,96","0,0439","0,00847",0,4,"0,56",3,218013,"0,510798954875021","0,371",1,audio_features,0GO8y8jQk1PkHzS31d699N,Happy,Never Trust A Happy Song,Grouplove,Tongue Tied
"0,727","0,0937","82,142","0,0388","0,0579","0,00000752",4,"0,555",6,223120,"0,616453041959877","0,739",1,audio_features,0PywzrV955BnXDC8FHAf0n,Happy,Hozier,Hozier,Jackie and Wilson
"0,656","0,205","150,071","0,0344","0,096","0,000879",4,"0,616",5,227080,"0,431618449207359","0,286",1,audio_features,3n69hLUdIsSa1WlRmjMZlW,Happy,An Awesome Wave,alt-J,Breezeblocks
"0,84","0,0947","154,612","0,0911","0,0832","0,000017",4,"0,562",0,226368,"0,523540158327714","0,609",1,audio_features,3BLFRn1bObTn2E9WQB8cBI,Happy,Housebroken Man,Quiet Life,Housebroken Man
"0,466","0,0915","79,936","0,0304","0,794","0,00000206",4,"0,685",0,163133,"0,351803373773703","0,353",1,audio_features,0W4Kpfp1w2xkY3PrV714B7,Happy,The Lumineers,The Lumineers,Ho Hey
"0,675","0,149","101,041","0,0544","0,238","0,000111",4,"0,651",5,240975,"0,441011586863289","0,146",0,audio_features,5O8YVKGZspWFMDN9FIsdPW,Happy,Shadow Wind,Dotan,Shadow Wind
"0,852","0,286","153,048","0,0308","0,0388","0,000248",4,"0,589",2,221099,"0,572861980362221","0,942",1,audio_features,4CFM8Aq8ZaTTQ2nUHNDVJ2,Happy,Johannesburg,Mumford & Sons,Fool You’ve Landed
"0,863","0,351","82,998","0,0296","0,00148","0,00107",4,"0,433",4,240253,"0,598963006402951","0,54",1,audio_features,5bAJhDTVCWVScr5Ev4LnB2,Happy,Signs of Light,The Head and the Heart,Rhythm & Blues
"0,754","0,129","104,995","0,0259","0,0694","0,0000714",4,"0,559",5,198613,"0,57036123405597","0,592",1,audio_features,1Bj7N8qzv0KWCxvq4gfOTL,Happy,When We Were Young,Falls,When We Were Young
"0,479","0,0988","97,871","0,029","0,291","0,151",4,"0,348",0,285347,"0,313508990780174","0,173",1,audio_features,5DLmPL4kE9TYd4VGrAXB0D,Happy,Futures,Darlingside,Futures
"0,283","0,076","79,664","0,0304","0,765","0,0348",4,"0,441",2,275628,"0,35107507718483","0,225",1,audio_features,7eI7Y41wcPfqzAxqv1jogS,Happy,Wildewoman,Lucius,Two of Us on the Run
"0,387","0,13","109,957","0,0278","0,239","0,00747",4,"0,763",10,239147,"0,369700467708569","0,273",0,audio_features,5Z1U0knfYnsfvZycgDeOiC,Happy,Down The Way,Angus & Julia Stone,Big Jet Plane
"0,585","0,129","102,984","0,0269","0,614","0,0725",5,"0,629",1,253848,"0,373121264018774","0,523",1,audio_features,1WXVfFRD89EtVURD4Tbixo,Happy,The Breach EP,Dustin Tebbutt,The Breach
"0,476","0,0947","86,06","0,0289","0,334","0,0701",4,"0,402",0,282147,"0,362117905721456","0,164",1,audio_features,7DeJ8TdwgNpz6Un0SiskhX,Happy,A Blaze of Feather,A Blaze of Feather,Six Years
"0,831","0,236","169,93","0,0459","0,175","0,00371",4,"0,539",4,305500,"0,56072510379497","0,476",1,audio_features,4NP9hWxULyB4OYoUMjazz1,Happy,Elodie,Ten Fé,Elodie
"0,834","0,0925","103,989","0,0477","0,264","0,251",4,"0,688",7,229093,"0,529968430452977","0,525",1,audio_features,6IG4Z0sKhLG7MaXOgPCaa8,Happy,Bride,San Fermin,Bride
"0,432","0,111","123,933","0,0383","0,79","0,0135",4,"0,744",8,206547,"0,276280351583167","0,682",1,audio_features,1pRb7DlOyLPGcBJUJoAKOo,Happy,To the North,Matthew And The Atlas,I Will Remain
"0,775","0,266","125,002","0,078","0,434",0,4,"0,632",7,227600,"0,585598559849288","0,331",1,audio_features,6PK2nlGa2DXUHqvqoJ8uRW,Happy,Haven,We Banjo 3,Light in the Sky
"0,619","0,0597","115,01","0,0297","0,119","0,38",4,"0,64",0,223613,"0,359169954787144","0,563",0,audio_features,2EWRUGLGX59cwdpIZjmkQO,Happy,Turning Down Water For Air,James Yuill,This Sweet Love
"0,604","0,103","127,015","0,039","0,248","0,0106",4,"0,533",7,219952,"0,372134556003871","0,441",1,audio_features,3SB5JGFnQxB4P8Gh46wMzy,Happy,Early in the Morning (Special Edition),James Vincent McMorrow,Sparrow and the Wolf
"0,741","0,079","99,475","0,0444","0,393",0,4,"0,619",5,163840,"0,437219979957456","0,923",1,audio_features,5jnekVPgf12EsKtBX3JPTW,Happy,Only Way To Be Alone,Good Old War,Coney Island
"0,836","0,303","135,596","0,0654","0,217","0,000168",4,"0,539",11,168760,"0,539200144607198","0,759",1,audio_features,40rjypnguxfhPy4Bbv5SWc,Happy,The Way We Move,Langhorne Slim,The Way We Move
"0,828","0,158","136,899","0,0376","0,245","0,000356",4,"0,316",0,200533,"0,542437867568687","0,356",1,audio_features,7gNxo9WO00wWYZkjsVES2O,Happy,Lighght,Kishi Bashi,Philosophize In It! Chemicalize With It!
"0,528","0,107","109,361","0,0424","0,398","0,0000257",4,"0,484",0,222427,"0,449210604411026","0,408",1,audio_features,1yi8EOTpKeVK4cj5HS8DRp,Happy,From Eden EP,Hozier,From Eden
"0,411","0,0955","79,785","0,0475","0,701","0,0000973",4,"0,546",2,218502,"0,342452231089152","0,528",1,audio_features,696vpg0aBvBxpZAuasmg15,Happy,Sweetest Thing,Allman Brown,Sweetest Thing
"0,665","0,144","96,999","0,0331","0,15","0,00092",4,"0,719",8,253493,"0,372006047475599","0,763",1,audio_features,0QTCTu0CXv4X1JEE4gNpGv,Happy,,,
"0,789","0,0534","207,875","0,0386","0,0227","0,0000202",4,"0,425",0,167667,"0,429091587389877","0,744",1,audio_features,2RWO1r4CV3HF3U9mJSvkdt,Happy,,,
"0,407","0,0638","180,919","0,0457","0,402",0,4,"0,557",7,157587,"0,270364707731723","0,793",1,audio_features,5sIBOrRLBI6ypREdEPj2wQ,Happy,,,
"0,548","0,0953","121,942","0,12","0,351",0,4,"0,803",0,214920,"0,44141796065891","0,75",1,audio_features,1KlDcHrlDPUJJPmMup3tUp,Happy,,,
"0,724","0,11","80,516","0,0271","0,169",0,4,"0,552",0,203653,"0,65328095883039","0,774",1,audio_features,0VhDlpezWuAgOnfOCx2fRv,Happy,,,
"0,723","0,0995","108,043","0,0349","0,047","0,0286",1,"0,595",7,223640,"0,386544946598284","0,272",1,audio_features,7BVwi9cIzSc6tpyxsp47vJ,Happy,,,
"0,507","0,114","116,05","0,028","0,54","0,00000394",4,"0,721",9,192893,"0,42466845289444","0,43",1,audio_features,0VCveHO3AX0OLRuTgpBKBJ,Happy,,,
"0,537","0,143","144,994","0,0296","0,743","0,732",3,"0,601",6,285320,"0,336356635748362","0,394",1,audio_features,13PUJCvdTSCT1dn70tlGdm,Happy,,,
"0,556","0,594","99,39","0,0806","0,133",0,4,"0,619",0,206920,"0,412714759130428","0,566",1,audio_features,5in02YJDTkdfKDQjfsvxYp,Happy,,,
"0,356","0,148","136,144","0,0354","0,744","0,00000234",4,"0,728",8,169178,"0,278419724888356","0,47",1,audio_features,4AsUAGWIMsZ7Xl5Hc1Fk4p,Happy,,,
"0,617","0,0816","121,062","0,0289","0,0918","0,0000202",4,"0,689",4,252307,"0,549794005063592","0,682",1,audio_features,5ftdTvmQjjsL23t7jxADfI,Happy,,,
"0,486","0,093","141,951","0,0406","0,0606","0,000143",4,"0,576",4,217987,"0,340251462027023","0,337",1,audio_features,3pLTOP0G0etiWUknFoRpsr,Happy,,,
"0,879","0,146","102,021","0,0363","0,0421","0,00435",4,"0,379",1,211453,"0,607015806341044","0,375",0,audio_features,60ZGteAEtPCnGE6zevgUcd,Happy,,,
"0,589","0,177","111,665","0,0318","0,292","0,000522",4,"0,542",2,303200,"0,466498229705722","0,137",1,audio_features,6ZapsNk1ZpaebNXAIohP9R,Happy,,,
"0,444","0,0905","173,707","0,196","0,127",0,4,"0,638",7,153527,"0,194513612665857","0,151",1,audio_features,2rzZ0IGxgrGUAPwrWn80z7,Happy,Duurt Te Lang (Beste Zangers Seizoen 2019),Davina Michelle,Duurt Te Lang (Beste Zangers Seizoen 2019)
"0,857","0,724","103,989","0,0257","0,114",0,4,"0,537",0,177120,"0,513393067539181","0,747",1,audio_features,384JA8UkGvHNlbzR4gyxEq,Happy,Incredible,Ilse DeLange,So Incredible
"0,73","0,368","98,024","0,0476","0,0434","0,0109",4,"0,668",7,210201,"0,469191353376013","0,146",1,audio_features,2zVNIG9cfMyFxt8XqJ64s4,Happy,Diamant,Nielson,IJskoud
"0,643","0,142","129,013","0,0286","0,221","0,0000158",4,"0,67",6,223267,"0,436616355297684","0,893",0,audio_features,1dCaSvUR92UgJZwmNxnqZV,Happy,Aan,BLØF,Zoutelande
"0,803","0,0597","136,007","0,0285","0,00753",0,4,"0,672",4,210733,"0,582572526621733","0,794",1,audio_features,5zhee6Apgg8QqeJObO4k1d,Happy,Hotel New York,Anouk,Girl
"0,86","0,19","130,027","0,0517","0,0597",0,4,"0,686",4,252923,"0,679360043039866","0,417",1,audio_features,5cYOVkA2cnjKid9yigaMwq,Happy,Hoe Het Danst,Marco Borsato,Hoe Het Danst
"0,922","0,356",145,"0,0504","0,00834",0,4,"0,559",6,180133,"0,589047069875449","0,638",1,audio_features,6lAqwGwFzQ44SrODqr0NmQ,Happy,Amigo,Chef'Special,Amigo
"0,66","0,166","96,991","0,0448","0,384",0,4,"0,662",0,203517,"0,521855181578697","0,526",0,audio_features,4BIS9PtQ3zf5IWYpWZxzjb,Happy,Rode Wijn,Maan,Rode Wijn
"0,735","0,242","115,741","0,0457","0,286",0,4,"0,672",5,201287,"0,579895848999439","0,754",1,audio_features,4ofwffwvvnbSkrMSCKQDaC,Happy,Staying at Tamara's,George Ezra,Shotgun
"0,806","0,0708","125,987","0,0323","0,079","0,00158",4,"0,641",8,176653,"0,485232632474872","0,721",1,audio_features,3h1in20DlO5KaSP1vLED90,Happy,Rivals,Kensington,War
"0,492","0,117","87,033","0,0288","0,78",0,4,"0,639",5,227907,"0,375967236349032","0,666",1,audio_features,7kMPC3vgXk3o9xUP3GWAJ0,Happy,Clouseau30,Clouseau,Daar Gaat Ze
"0,843","0,124","105,83","0,0544","0,00253","0,000454",4,"0,698",1,219413,"0,576169148666153","0,894",1,audio_features,4BfRDZLIiznSnwU7DdDL9N,Happy,Version,Mark Ronson,Valerie (feat. Amy Winehouse) - Version Revisited
"0,406","0,112","92,964","0,0501","0,646","0,0000127",4,"0,669",5,215269,"0,245866862928973","0,362",1,audio_features,5ZVYh2tB5Ko3aCkwkJguZe,Happy,Passing Through (Deluxe),Chef'Special,In Your Arms
"0,844","0,0604","131,459","0,0344","0,149","0,00000287",4,"0,729",5,275440,"0,362076217756673","0,777",1,audio_features,5nPdMALTEd7HOjn16oNf2X,Happy,Rock Of The Westies (Remastered),Elton John,Don't Go Breaking My Heart
"0,771","0,274","168,154","0,0422","0,000874","0,00000898",4,"0,376",6,185358,"0,512861383991365","0,419",1,audio_features,265poZGWCyWo6h5tq7kiA6,Happy,Rivals,Kensington,Streets
"0,593","0,17","98,078","0,0988","0,688","0,000161",4,"0,825",6,209755,"0,478574991168795","0,54",0,audio_features,1rgnBhdG2JDFTbYkYRZAku,Happy,Dance Monkey,Tones And I,Dance Monkey
"0,405","0,105","109,891","0,0319","0,751",0,4,"0,501",1,182161,"0,520055866731357","0,446",1,audio_features,7qEHsqek33rTcFNT9PFqLf,Happy,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,Someone You Loved
"0,79","0,198","97,012","0,109","0,317","0,0000127",4,"0,714",5,220947,"0,648858502637996","0,904",0,audio_features,7D5vAulNfrQV6xEwzgH0OF,Happy,De Lachende Derde,De Jeugd Van Tegenwoordig,Sterrenstof
"0,686","0,0709","91,05","0,0626","0,0365","0,0000237",4,"0,629",8,179896,"0,572071088742799","0,731",1,audio_features,1hLjLWrzO18acdCFcccFWk,Happy,We Can Do Better,Matt Simons,We Can Do Better
"0,887","0,0811","122,015","0,0361","0,016","0,000503",4,"0,807",1,229184,"0,608765455013633","0,606",0,audio_features,5itOtNx0WxtJmi1TQ3RuRd,Happy,Giant (with Rag'n'Bone Man),Calvin Harris,Giant (with Rag'n'Bone Man)
"0,869","0,0678","109,902","0,037","0,0116","0,173",4,"0,596",10,238733,"0,252057717963911","0,944",1,audio_features,05wIrZSwuaVWhcv5FfqeH0,Happy,Katrina & The Waves,Katrina & The Waves,Walking On Sunshine
"0,636","0,163","101,089","0,0337","0,412",0,4,"0,706",11,218960,"0,406115906495873","0,693",0,audio_features,136GkI97Kq94KUiBywEfK0,Happy,Pure 90s,Charles & Eddie,Would I Lie To You? - Edit
"0,808","0,141","131,377","0,0262","0,0973",0,4,"0,635",9,218467,"0,560660551647698","0,726",1,audio_features,1qv9TWDpXh50DPLgWD4bnH,Happy,Body And Soul,Joe Jackson,Happy Ending
"0,632","0,0686","118,965","0,0353","0,0398","0,0000022",4,"0,686",9,192133,"0,268132834965552","0,88",1,audio_features,4SXU3lUZ1eb4JWWbkQw43Y,Happy,Rumours,Fleetwood Mac,Don't Stop
"0,796","0,0938","171,017","0,0629","0,00147","0,000209",4,"0,513",1,201573,"0,625532674707607","0,345",1,audio_features,0sf12qNH5qcw8qpgymFOqD,Happy,Blinding Lights,The Weeknd,Blinding Lights
"0,931","0,122","101,551","0,0557","0,0213",0,4,"0,591",2,324760,"0,572796030985829","0,673",0,audio_features,38TXeCvUUqf3PeoPvnERV6,Happy,Greatest Hits - The Road Less Traveled,Melissa Etheridge,Like The Way I Do
"0,783","0,631","105,39","0,0457","0,416","0,00000154",4,"0,554",6,162467,"0,509800198225605","0,813",1,audio_features,4w3tQBXhn5345eUXDGBWZG,Happy,9 To 5 And Odd Jobs,Dolly Parton,9 to 5
"0,809","0,165","92,213","0,0474","0,194",0,4,"0,653",0,210773,"0,62683032681345","0,55",1,audio_features,5CLGzJsGqhCEECcpnFQA8x,Happy,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)"
"0,547","0,0523","94,533","0,036","0,248","0,000119",4,"0,631",6,199200,"0,233722218501514","0,962",1,audio_features,5jkUfQV3wlplyoz0PUja09,Happy,Double Fun,Robert Palmer,Every Kinda People
"0,598","0,107","123,724","0,0296","0,0386","0,0000583",4,"0,588",9,264893,"0,216570849471007","0,866",1,audio_features,6wGMLoEqD2k3RBXFHD0yUp,Happy,What's Wrong with This Picture?,Andrew Gold,Lonely Boy
"0,512","0,296","130,269","0,0357","0,547",0,4,"0,567",0,252613,"0,361784536350643","0,334",1,audio_features,5fgkjhICZnqFctrV0AyuQD,Happy,Marc Cohn,Marc Cohn,Walking in Memphis
"0,881","0,0793","98,994","0,147","0,296","0,00000301",4,"0,674",9,178480,"0,720029019073414","0,234",1,audio_features,5WHTFyqSii0lmT9R21abT8,Happy,Ivy To Roses (Mixtape),Mabel,Don't Call Me Up
"0,88","0,0865","118,623","0,0406","0,199","0,0246",4,"0,72",5,242707,"0,355303920815272","0,961",1,audio_features,2h23bjG8B3bcD47HBu6bHG,Happy,One-Trick Pony,Paul Simon,Late in the Evening
"0,811","0,0998","139,112","0,0319","0,284",0,4,"0,594",2,184088,"0,506349050579173","0,668",1,audio_features,5opXus6JIe9UD94Qk24RYB,Happy,Best of Sandra Kim (Le meilleur des années 80),Sandra Kim,J'aime la vie - No. 1 Eurovision Song Contest 1986
"0,548","0,0828","116,967","0,029","0,0392",0,4,"0,759",9,190800,"0,498367829384525","0,749",0,audio_features,6v3KW9xbzN5yKLt9YKDYA2,Happy,Shawn Mendes (Deluxe),Shawn Mendes,Señorita
"0,831","0,0761","193,968","0,0349","0,000285","0,0000788",4,"0,491",6,181667,"0,541938493834996","0,828",0,audio_features,4uqNn56KFQ7NtJ35xWZKvf,Happy,This Is Alphabeat,Alphabeat,Fascination
"0,565","0,0806","97,937","0,0345","0,194","0,000175",4,"0,693",9,255067,"0,234882142655311","0,692",1,audio_features,0ACACkoHUwgfgY5CxVIL4N,Happy,Lean on Me: The Best of Bill Withers,Bill Withers,Lovely Day
"0,878","0,14","104,284","0,0434","0,189","0,000105",4,"0,799",1,280853,"0,441113145225754","0,816",1,audio_features,2NVpYQqdraEcQwqT7GhUkh,Happy,"Epiphany: The Best Of Chaka Khan, Vol. 1",Chaka Khan,Ain't Nobody
"0,693","0,405","130,013","0,0343","0,437",0,4,"0,677",11,146160,"0,418745352502309","0,755",0,audio_features,28wGX1hoLCRbBZbEqITvE3,Happy,The Very Best Of Marvin Gaye,Marvin Gaye,Ain't No Mountain High Enough - Stereo Version
"0,804","0,207","132,967","0,0368","0,0186","0,0604",4,"0,754",11,240747,"0,4370689956018","0,972",0,audio_features,0fJFBbpUxTwjhh1ScBQjeX,Happy,Fickle Heart (Plus Two Bonus Cuts),Sniff 'n' The Tears,Driver's Seat
"0,623","0,0295","126,739","0,042","0,228","0,00234",4,"0,685",8,171960,"0,277140502451392","0,896",1,audio_features,0PDCewmZCp0P5s00bptcdd,Happy,Inseparable,Natalie Cole,This Will Be (An Everlasting Love)
"0,678","0,577","151,466","0,0364","0,29",0,4,"0,478",7,182960,"0,445040976649537","0,892",1,audio_features,4myBMnNWZlgvVelYeTu55w,Happy,Super Hits,Van Morrison,Brown Eyed Girl
"0,834","0,0732","139,131","0,0386","0,0183",0,4,"0,508",2,216053,"0,489496961149461","0,774",1,audio_features,0GONea6G2XdnHWjNZd6zt3,Happy,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,Summer Of '69
"0,768","0,107","121,562","0,0482","0,289","0,00000473",4,"0,818",9,242667,"0,447971102864704","0,922",0,audio_features,7cLkQkC9Z7hnN767rfRl5G,Happy,The Very Best Of,The Spinners,Working My Way Back to You
"0,844","0,102","146,962","0,0457","0,0137","0,000658",4,"0,647",0,193829,"0,648933209534169","0,746",1,audio_features,5px6upUHM3fhOP621Edp4V,Happy,Physical,Dua Lipa,Physical
"0,865","0,77","156,271","0,16","0,0472","0,000191",4,"0,563",5,209413,"0,544690749877488","0,601",1,audio_features,7hQJA50XrCWABAu5v6QZ4i,Happy,Jazz (Deluxe Remastered Version),Queen,Don't Stop Me Now - 2011 Mix
"0,127","0,238","62,829","0,0284","0,589","0,00017",4,"0,538",11,203573,"0,157452659278142","0,527",1,audio_features,3298yRJKPcCndQdNiTZKIo,Happy,Sweet Caroline,Neil Diamond,Sweet Caroline
"0,768","0,325","123,07","0,0394","0,0119","0,00000491",4,"0,781",11,213309,"0,501706814579968","0,486",1,audio_features,5N5k9nd479b1xpDZ4usjrg,Happy,Promises (with Sam Smith),Calvin Harris,Promises (with Sam Smith)
"0,612","0,0692","114,991","0,0333","0,0723","0,000532",4,"0,744",0,142187,"0,47940217494151","0,961",1,audio_features,5AoTuHE5P5bvC7BBppYnja,Happy,"Atlantic 60th: Soul, Sweat And Strut",Aretha Franklin,Respect - 2003 Remaster
"0,727","0,0624","126,814","0,0284","0,188",0,4,"0,688",0,163680,"0,572136954652326","0,964",1,audio_features,3aSWQJcWnnqgwYbAgidvlV,Happy,The Definitive Collection,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)"
"0,598","0,0721","105,929","0,0335","0,221","0,00000353",4,"0,645",1,227267,"0,219280493535045","0,913",0,audio_features,7Ar4G7Ci11gpt6sfH9Cgz5,Happy,Toulouse Street,The Doobie Brothers,Listen to the Music
"0,532","0,0925","136,571","0,0286","0,432","0,00000625",4,"0,601",10,281613,"0,349985458273912","0,341",1,audio_features,3gdewACMIVMEWVbyb8O9sY,Happy,Honky Chateau,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)"
"0,975","0,678","126,919","0,0409","0,0082","0,5",4,"0,653",0,335467,"0,351924903340524","0,911",1,audio_features,5LAdBsIfjzAsusjc6WSLmH,Happy,Love In Itself.2 and Live Tracks,Depeche Mode,Just Can't Get Enough - Live in Hammersmith
"0,347","0,11","110,059","0,0536","0,308","0,00002",4,"0,868",5,207680,"0,333848938733015","0,659",1,audio_features,4VywXu6umkIQ2OS0m1I79y,Happy,In Between Dreams,Jack Johnson,Better Together
"0,766","0,137","106,6","0,0785","0,193","0,0000728",4,"0,739",0,167613,"0,499861858988849","0,862",1,audio_features,2B4LcSLZTDmTIFgKpjScjR,Happy,Gold,John Travolta,You're The One That I Want - From “Grease”
"0,373","0,0481","92,717","0,0323","0,257","0,0000795",4,"0,671",9,295893,"0,124968339721122","0,732",1,audio_features,2374M0fQpWi3dLnB54qaLX,Happy,Toto IV,TOTO,Africa
"0,738","0,0779","81,327","0,0479","0,192",0,4,"0,612",0,230667,"0,465157470302166","0,883",1,audio_features,5J0S5UgpCwlmEagrqgzvoC,Happy,THE FINAL,Wham!,Wake Me up Before You Go-Go
"0,462","0,102","116,782","0,0346","0,0961",0,4,"0,321",8,308600,"0,291373465936008","0,457",1,audio_features,34yIb7hw5SuR80au1BHTtt,Happy,Oh Happy Day: The Best Of The Edwin Hawkins Singers,The Edwin Hawkins Singers,Oh Happy Day
"0,655","0,138","102,485","0,0431","0,238","0,000171",4,"0,787",6,208653,"0,382868820181402","0,65",0,audio_features,6shRGWCtBUOPFLFTTqXZIC,Happy,Jack Johnson And Friends: Sing-A-Longs And Lullabies For The Film Curious George,Jack Johnson,Upside Down
"0,619","0,109","138,017","0,0289","0,0941","0,00000331",4,"0,485",5,242373,"0,440808540278932","0,416",0,audio_features,5S6pYZD8WH3OQapDHTDM9M,Happy,Viva La Vida (Prospekt's March Edition),Coldplay,Viva La Vida
"0,772","0,271","79,618","0,0331","0,534","0,0000121",4,"0,519",0,166907,"0,457930953151744","0,961",1,audio_features,5RKZ9zCtLjBLTea7qkSFqr,Happy,The Definitive Monkees,The Monkees,I'm a Believer
"0,763","0,359","136,205","0,0341","0,00126","0,0000675",4,"0,526",0,215160,"0,232728730227742","0,514",0,audio_features,4QlzkaRHtU8gAdwqjWmO8n,Happy,Wish,The Cure,Friday I'm In Love
"0,681","0,139","119,46","0,0672","0,114","0,0000401",4,"0,5",0,263333,"0,332812783959652","0,745",1,audio_features,6hs3SDnbO3f6VQuPO4KBEb,Happy,Music From Party of Five,Rusted Root,Send Me on My Way
"0,588","0,0414","104,413","0,0253","0,058","0,00000546",4,"0,727",1,201093,"0,332353303577478","0,964",1,audio_features,7ePFDzrnLt3Ynqgy2UFWri,Happy,The Very Best of Frankie Valli & The 4 Seasons,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)"
"0,785","0,151","140,046","0,0309","0,448","0,00336",4,"0,599",3,233640,"0,630013709382163","0,52",1,audio_features,0mUyMawtxj1CJ76kn9gIZK,Happy,Daniel Powter (U.S. Release),Daniel Powter,Bad Day
"0,457","0,105","150,953","0,0468","0,595",0,4,"0,686",11,242187,"0,383618903805027","0,718",1,audio_features,1EzrEOXmMH3G43AXT1y7pA,Happy,We Sing. We Dance. We Steal Things.,Jason Mraz,I'm Yours
"0,943","0,653","129,003","0,0431","0,0736",0,4,"0,696",4,194867,"0,711049769542342","0,833",1,audio_features,3CSpzkoL1XgDBZ1q9aDCUV,Happy,The Essential Billy Joel,Billy Joel,Uptown Girl
"0,511","0,133","96,038","0,0362","0,167","0,00000134",4,"0,739",9,215360,"0,405321834859322","0,542",1,audio_features,2nGFzvICaeEWjIrBrL2RAx,Happy,Corinne Bailey Rae,Corinne Bailey Rae,Put Your Records On
"0,756","0,249","176,75","0,115","0,159","0,000232",4,"0,577",2,201173,"0,511681835540308","0,663",1,audio_features,5imShWWzwqfAJ9gXFpGAQh,Happy,Continuum,John Mayer,Waiting On the World to Change
"0,744","0,074","124,08","0,0295","0,0404","0,00016",4,"0,677",10,152913,"0,456772553308867","0,631",0,audio_features,1DFD5Fotzgn6yYXkYsKiGs,Happy,Piece Of Your Heart,MEDUZA,Piece Of Your Heart
"0,696","0,0755","115,397","0,0901","0,161",0,4,"0,722",2,234640,"0,278772545060248","0,93",0,audio_features,4o9Kj7onklt6xbYl3jVArp,Happy,Introducing The Hardline According To Terence Trent D'Arby,Terence Trent D'Arby,Dance Little Sister
